,Unnamed: 0,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
15,15,18,8116,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,4,barabasialbert,0.15,0.2684210526315789
16,16,19,1811,899199.2749020373,14.19302416897134,0.0,0,0.0,0,899199.2749020373,4,barabasialbert,0.15,0.2684210526315789
17,17,20,159,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,4,barabasialbert,0.15,0.2684210526315789
0,0,3,28,22.047257617728533,3.8475,25.18176771366311,6357,20.26122155978445,6524,25.18176771366311,5,barabasialbert,0.15,0.2684210526315789
1,1,4,84,75.4538382417262,7.358343749999999,87.22174489564217,6289,76.40098414631393,6291,87.22174489564217,5,barabasialbert,0.15,0.2684210526315789
2,2,5,272,259.24350317999404,14.128019999999998,310.6068843401057,5843,292.7116456793128,5843,310.6068843401057,5,barabasialbert,0.15,0.2684210526315789
3,3,6,828,869.830175143401,26.4900375,996.7239064265452,5203,975.2849455452016,5226,996.7239064265452,5,barabasialbert,0.15,0.2684210526315789
4,4,7,2174,2801.7687746724287,47.6820675,2650.015760565311,3649,2779.8021711580773,3752,2650.015760565311,5,barabasialbert,0.15,0.2684210526315789
5,5,8,4925,8554.611107404435,81.35752767187498,6045.306648554693,2262,6129.80000036309,2177,6045.306648554693,5,barabasialbert,0.15,0.2684210526315789
6,6,9,9721,24493.202328568488,130.17204427499996,11884.04559967053,1272,12803.033494461024,1258,11884.04559967053,5,barabasialbert,0.15,0.2684210526315789
7,7,10,16796,65087.46239839068,193.3054857483749,21783.113534156422,664,21847.39862270148,576,21783.113534156422,5,barabasialbert,0.15,0.2684210526315789
8,8,11,25472,158825.86518267586,263.5983896568749,31561.596270408165,284,29592.83098325295,227,31561.596270408165,5,barabasialbert,0.15,0.2684210526315789
9,9,12,33815,351715.69881900446,326.2030072003827,46834.89645707012,130,35883.972131371534,89,46834.89645707012,5,barabasialbert,0.15,0.2684210526315789
10,10,13,38982,697166.0167683586,361.3325618219623,48983.843783251534,38,36831.62342881568,26,48983.843783251534,5,barabasialbert,0.15,0.2684210526315789
11,11,14,37978,1216371.2345195313,352.29924777641327,24484.633284956028,6,32999.02767305626,9,24484.633284956028,5,barabasialbert,0.15,0.2684210526315789
12,12,15,30319,1828398.024098832,295.9313681321871,39128.07438700931,3,10849.12176895691,1,39128.07438700931,5,barabasialbert,0.15,0.2684210526315789
13,13,16,18586,2300533.698084879,208.07674321794408,0.0,0,18000.356037990994,1,2300533.698084879,5,barabasialbert,0.15,0.2684210526315789
14,14,17,8157,2324749.8422752465,117.50216087601544,0.0,0,0.0,0,2324749.8422752465,5,barabasialbert,0.15,0.2684210526315789
15,15,18,2210,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,5,barabasialbert,0.15,0.2684210526315789
16,16,19,195,899199.2749020373,14.19302416897134,0.0,0,0.0,0,899199.2749020373,5,barabasialbert,0.15,0.2684210526315789
17,17,20,0,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,5,barabasialbert,0.15,0.2684210526315789
0,0,3,26,22.047257617728533,3.8475,24.07414243127103,6026,19.081722496002172,6119,24.07414243127103,6,barabasialbert,0.15,0.2684210526315789
1,1,4,84,75.4538382417262,7.358343749999999,91.8159417835712,5965,77.05675477328344,5870,91.8159417835712,6,barabasialbert,0.15,0.2684210526315789
2,2,5,286,259.24350317999404,14.128019999999998,335.3971712771449,6160,309.7011951940545,6199,335.3971712771449,6,barabasialbert,0.15,0.2684210526315789
3,3,6,864,869.830175143401,26.4900375,1085.4312012750509,5130,1045.7234707126904,5103,1085.4312012750509,6,barabasialbert,0.15,0.2684210526315789
4,4,7,2335,2801.7687746724287,47.6820675,3007.7065887599038,3714,3031.2843433988537,3621,3007.7065887599038,6,barabasialbert,0.15,0.2684210526315789
5,5,8,5767,8554.611107404435,81.35752767187498,7733.750390095472,2414,7999.970221790333,2373,7733.750390095472,6,barabasialbert,0.15,0.2684210526315789
6,6,9,12696,24493.202328568488,130.17204427499996,16714.462904901306,1359,18165.91853815778,1433,16714.462904901306,6,barabasialbert,0.15,0.2684210526315789
7,7,10,24722,65087.46239839068,193.3054857483749,32474.07145444224,723,35012.049223433845,740,32474.07145444224,6,barabasialbert,0.15,0.2684210526315789
8,8,11,42132,158825.86518267586,263.5983896568749,48236.622174282405,312,54537.86380197902,327,48236.622174282405,6,barabasialbert,0.15,0.2684210526315789
9,9,12,62899,351715.69881900446,326.2030072003827,67658.84769213368,135,83353.22501981891,139,67658.84769213368,6,barabasialbert,0.15,0.2684210526315789
10,10,13,80738,697166.0167683586,361.3325618219623,91966.46519827846,50,100974.18600115334,56,91966.46519827846,6,barabasialbert,0.15,0.2684210526315789
11,11,14,86052,1216371.2345195313,352.29924777641327,61479.91040492949,11,80372.19846617189,14,61479.91040492949,6,barabasialbert,0.15,0.2684210526315789
12,12,15,72839,1828398.024098832,295.9313681321871,9237.968424203802,1,57110.56601299211,3,9237.968424203802,6,barabasialbert,0.15,0.2684210526315789
13,13,16,46136,2300533.698084879,208.07674321794408,0.0,0,79620.98410358762,3,2300533.698084879,6,barabasialbert,0.15,0.2684210526315789
14,14,17,20447,2324749.8422752465,117.50216087601544,0.0,0,0.0,0,2324749.8422752465,6,barabasialbert,0.15,0.2684210526315789
15,15,18,5731,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,6,barabasialbert,0.15,0.2684210526315789
16,16,19,959,899199.2749020373,14.19302416897134,0.0,0,0.0,0,899199.2749020373,6,barabasialbert,0.15,0.2684210526315789
17,17,20,119,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,6,barabasialbert,0.15,0.2684210526315789
0,0,3,21,22.047257617728533,3.8475,19.49110242474333,4757,15.47003709144604,4823,19.49110242474333,7,barabasialbert,0.15,0.2684210526315789
1,1,4,80,75.4538382417262,7.358343749999999,83.99076418637837,6299,71.71285429211642,6201,83.99076418637837,7,barabasialbert,0.15,0.2684210526315789
2,2,5,251,259.24350317999404,14.128019999999998,297.9487608884117,6136,268.15119736573786,5936,297.9487608884117,7,barabasialbert,0.15,0.2684210526315789
3,3,6,754,869.830175143401,26.4900375,935.5025440868952,5165,926.1773140107364,5178,935.5025440868952,7,barabasialbert,0.15,0.2684210526315789
4,4,7,2081,2801.7687746724287,47.6820675,2594.2392099190884,3839,2770.5921441865,3949,2594.2392099190884,7,barabasialbert,0.15,0.2684210526315789
5,5,8,5288,8554.611107404435,81.35752767187498,7276.052555348905,2665,7530.045135452196,2707,7276.052555348905,7,barabasialbert,0.15,0.2684210526315789
6,6,9,12370,24493.202328568488,130.17204427499996,16142.21919212923,1579,16664.919382417895,1553,16142.21919212923,7,barabasialbert,0.15,0.2684210526315789
7,7,10,25773,65087.46239839068,193.3054857483749,32112.64753838143,861,37672.73091567069,898,32112.64753838143,7,barabasialbert,0.15,0.2684210526315789
8,8,11,47290,158825.86518267586,263.5983896568749,61930.48443706463,433,62669.07574696127,426,61930.48443706463,7,barabasialbert,0.15,0.2684210526315789
9,9,12,75536,351715.69881900446,326.2030072003827,88666.98817254818,172,97371.3317865494,200,88666.98817254818,7,barabasialbert,0.15,0.2684210526315789
10,10,13,103217,697166.0167683586,361.3325618219623,103875.46885930776,62,169616.57796166436,91,103875.46885930776,7,barabasialbert,0.15,0.2684210526315789
11,11,14,117694,1216371.2345195313,352.29924777641327,146654.95556797803,24,185331.6006388885,29,146654.95556797803,7,barabasialbert,0.15,0.2684210526315789
12,12,15,108310,1828398.024098832,295.9313681321871,108949.40292919244,7,126582.77566835964,7,108949.40292919244,7,barabasialbert,0.15,0.2684210526315789
13,13,16,77334,2300533.698084879,208.07674321794408,99945.59410554754,1,169072.56734209217,2,99945.59410554754,7,barabasialbert,0.15,0.2684210526315789
14,14,17,40014,2324749.8422752465,117.50216087601544,0.0,0,0.0,0,2324749.8422752465,7,barabasialbert,0.15,0.2684210526315789
15,15,18,13687,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,7,barabasialbert,0.15,0.2684210526315789
16,16,19,2600,899199.2749020373,14.19302416897134,0.0,0,0.0,0,899199.2749020373,7,barabasialbert,0.15,0.2684210526315789
17,17,20,161,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,7,barabasialbert,0.15,0.2684210526315789
0,0,3,31,22.047257617728533,3.8475,29.640090946722683,7095,23.05095598238648,7110,29.640090946722683,8,barabasialbert,0.15,0.2684210526315789
1,1,4,91,75.4538382417262,7.358343749999999,96.02838320310836,5978,81.99527906883088,5954,96.02838320310836,8,barabasialbert,0.15,0.2684210526315789
2,2,5,292,259.24350317999404,14.128019999999998,345.1181808977445,5737,322.3926091948799,5801,345.1181808977445,8,barabasialbert,0.15,0.2684210526315789
3,3,6,863,869.830175143401,26.4900375,1128.3173752703308,4696,1104.0235923581304,4691,1128.3173752703308,8,barabasialbert,0.15,0.2684210526315789
4,4,7,2393,2801.7687746724287,47.6820675,3359.390407132325,3534,3426.5521809356355,3498,3359.390407132325,8,barabasialbert,0.15,0.2684210526315789
5,5,8,5938,8554.611107404435,81.35752767187498,8566.333414481713,2334,8713.883652585162,2285,8566.333414481713,8,barabasialbert,0.15,0.2684210526315789
6,6,9,13137,24493.202328568488,130.17204427499996,18171.16250732254,1330,21136.47775329023,1370,18171.16250732254,8,barabasialbert,0.15,0.2684210526315789
7,7,10,26154,65087.46239839068,193.3054857483749,34928.77144850619,702,40256.47334746877,706,34928.77144850619,8,barabasialbert,0.15,0.2684210526315789
8,8,11,46320,158825.86518267586,263.5983896568749,64041.75246136099,354,80914.8019356382,366,64041.75246136099,8,barabasialbert,0.15,0.2684210526315789
9,9,12,71826,351715.69881900446,326.2030072003827,96269.73402948276,131,111143.75522791964,136,96269.73402948276,8,barabasialbert,0.15,0.2684210526315789
10,10,13,96878,697166.0167683586,361.3325618219623,136657.2190321038,70,177082.82311141572,63,136657.2190321038,8,barabasialbert,0.15,0.2684210526315789
11,11,14,111738,1216371.2345195313,352.29924777641327,237262.9618129568,27,98339.2475121136,16,237262.9618129568,8,barabasialbert,0.15,0.2684210526315789
12,12,15,106502,1828398.024098832,295.9313681321871,180565.62313811996,8,51147.7689506676,4,180565.62313811996,8,barabasialbert,0.15,0.2684210526315789
13,13,16,79621,2300533.698084879,208.07674321794408,194947.341155865,2,0.0,0,194947.341155865,8,barabasialbert,0.15,0.2684210526315789
14,14,17,43132,2324749.8422752465,117.50216087601544,433368.496828931,2,0.0,0,433368.496828931,8,barabasialbert,0.15,0.2684210526315789
15,15,18,14687,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,8,barabasialbert,0.15,0.2684210526315789
16,16,19,2198,899199.2749020373,14.19302416897134,0.0,0,0.0,0,899199.2749020373,8,barabasialbert,0.15,0.2684210526315789
17,17,20,0,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,8,barabasialbert,0.15,0.2684210526315789
0,0,3,29,22.047257617728533,3.8475,26.510699355916834,5863,20.236749619250897,5746,26.510699355916834,9,barabasialbert,0.15,0.2684210526315789
1,1,4,91,75.4538382417262,7.358343749999999,92.16628908746584,5743,76.77448210140203,5674,92.16628908746584,9,barabasialbert,0.15,0.2684210526315789
2,2,5,307,259.24350317999404,14.128019999999998,344.27864374062074,6071,306.9158151250391,6008,344.27864374062074,9,barabasialbert,0.15,0.2684210526315789
3,3,6,892,869.830175143401,26.4900375,1092.1712103518034,5177,994.3508163415607,5031,1092.1712103518034,9,barabasialbert,0.15,0.2684210526315789
4,4,7,2369,2801.7687746724287,47.6820675,2936.1893555825764,3672,2905.885764390061,3665,2936.1893555825764,9,barabasialbert,0.15,0.2684210526315789
5,5,8,5893,8554.611107404435,81.35752767187498,7798.670793938501,2560,8220.613501984626,2669,7798.670793938501,9,barabasialbert,0.15,0.2684210526315789
6,6,9,13334,24493.202328568488,130.17204427499996,16520.47418458638,1476,18238.622154776316,1566,16520.47418458638,9,barabasialbert,0.15,0.2684210526315789
7,7,10,27135,65087.46239839068,193.3054857483749,30548.538560533023,772,38829.77023795591,885,30548.538560533023,9,barabasialbert,0.15,0.2684210526315789
8,8,11,49536,158825.86518267586,263.5983896568749,59736.9357733475,397,74514.86883100167,455,59736.9357733475,9,barabasialbert,0.15,0.2684210526315789
9,9,12,80344,351715.69881900446,326.2030072003827,90559.7241271799,177,112067.01983602058,204,90559.7241271799,9,barabasialbert,0.15,0.2684210526315789
10,10,13,113750,697166.0167683586,361.3325618219623,125957.1708132659,67,155646.03722978462,72,125957.1708132659,9,barabasialbert,0.15,0.2684210526315789
11,11,14,138261,1216371.2345195313,352.29924777641327,120844.78358574802,19,150310.49906439602,20,120844.78358574802,9,barabasialbert,0.15,0.2684210526315789
12,12,15,139581,1828398.024098832,295.9313681321871,150646.95225980028,5,176573.85627715578,5,150646.95225980028,9,barabasialbert,0.15,0.2684210526315789
13,13,16,110954,2300533.698084879,208.07674321794408,53430.91460882549,1,0.0,0,53430.91460882549,9,barabasialbert,0.15,0.2684210526315789
14,14,17,64445,2324749.8422752465,117.50216087601544,0.0,0,0.0,0,2324749.8422752465,9,barabasialbert,0.15,0.2684210526315789
15,15,18,24538,1768033.432677753,49.93841837230657,0.0,0,0.0,0,1768033.432677753,9,barabasialbert,0.15,0.2684210526315789
16,16,19,4498,899199.2749020373,14.19302416897134,0.0,0,0.0,0,899199.2749020373,9,barabasialbert,0.15,0.2684210526315789
17,17,20,0,229295.8151000195,2.022505944078416,0.0,0,0.0,0,229295.8151000195,9,barabasialbert,0.15,0.2684210526315789
0,0,3,30,22.047257617728533,3.8475,27.612430621063343,7163,21.5365426534558,7203,27.612430621063343,10,barabasialbert,0.15,0.2684210526315789
1,1,4,97,75.4538382417262,7.358343749999999,104.3709420700922,7066,86.07764310994486,6883,104.3709420700922,10,barabasialbert,0.15,0.2684210526315789
2,2,5,283,259.24350317999404,14.128019999999998,329.08373118119613,6141,300.7624331041399,6117,329.08373118119613,10,barabasialbert,0.15,0.2684210526315789
3,3,6,779,869.830175143401,26.4900375,964.3308700619324,4475,959.2188130206875,4590,964.3308700619324,10,barabasialbert,0.15,0.2684210526315789
4,4,7,2011,2801.7687746724287,47.6820675,2746.782444911053,3167,2788.779008603078,3315,2746.782444911053,10,barabasialbert,0.15,0.2684210526315789
5,5,8,4587,8554.611107404435,81.35752767187498,6710.764218082283,2093,6822.899681874471,2037,6710.764218082283,10,barabasialbert,0.15,0.2684210526315789
6,6,9,9127,24493.202328568488,130.17204427499996,13062.713814325956,1090,13239.055645726465,1047,13062.713814325956,10,barabasialbert,0.15,0.2684210526315789
7,7,10,15803,65087.46239839068,193.3054857483749,20488.0865971955,492,24909.73066457958,501,20488.0865971955,10,barabasialbert,0.15,0.2684210526315789
