,method,n_clusters,flows,iterations,total_cell_len,cell_candidates,run,approx_error
276,random,,1,276,3219,1,0,1242363.9262978984
277,random,,1,277,3228,1,0,1236774.8569745722
278,random,,1,278,3243,1,0,1236733.6525431983
279,random,,1,279,3253,1,0,1228682.9936090938
280,random,,1,280,3257,1,0,1226817.337953804
281,random,,1,281,3263,1,0,1215000.5690297848
282,random,,1,282,3266,1,0,1209451.8290476291
283,random,,1,283,3280,1,0,1209012.7691356963
284,random,,1,284,3287,1,0,1207842.6648527987
285,random,,1,285,3292,1,0,1207058.8630927817
286,random,,1,286,3298,1,0,1206628.4287350648
287,random,,1,287,3306,1,0,1205504.8216812978
288,random,,1,288,3320,1,0,1198405.788693057
289,random,,1,289,3336,1,0,1190904.6392160063
290,random,,1,290,3346,1,0,1190226.956839092
291,random,,1,291,3352,1,0,1186551.7020703312
292,random,,1,292,3362,1,0,1185829.7897319847
293,random,,1,293,3375,1,0,1184323.244616196
294,random,,1,294,3394,1,0,1180262.5816567014
295,random,,1,295,3400,1,0,1179656.7409936981
296,random,,1,296,3411,1,0,1179434.4822973316
297,random,,1,297,3416,1,0,1179432.3633503714
298,random,,1,298,3420,1,0,1161633.4173872997
299,random,,1,299,3441,1,0,1154718.0169725881
300,random,,1,300,3451,1,0,1152213.323071788
301,random,,1,301,3466,1,0,1152156.761882462
302,random,,1,302,3479,1,0,1120297.0068503497
303,random,,1,303,3489,1,0,1106857.9892606547
304,random,,1,304,3492,1,0,1060760.419361378
305,random,,1,305,3506,1,0,1059999.6214012313
306,random,,1,306,3525,1,0,1059533.9091981223
307,random,,1,307,3528,1,0,1055143.6451837784
308,random,,1,308,3544,1,0,1055049.8219826156
309,random,,1,309,3560,1,0,1052405.3923199794
310,random,,1,310,3566,1,0,1046317.4221930809
311,random,,1,311,3582,1,0,1036698.5575058107
312,random,,1,312,3597,1,0,1034007.9945307681
313,random,,1,313,3612,1,0,1032813.2136454446
314,random,,1,314,3618,1,0,1000249.6378742337
315,random,,1,315,3626,1,0,995424.4137138287
316,random,,1,316,3644,1,0,965751.5205466448
317,random,,1,317,3662,1,0,963464.7242326967
318,random,,1,318,3676,1,0,956947.8760638777
319,random,,1,319,3697,1,0,956887.1380136632
320,random,,1,320,3707,1,0,949831.9708703338
321,random,,1,321,3711,1,0,943383.1652666532
322,random,,1,322,3718,1,0,940954.2465522274
323,random,,1,323,3730,1,0,925201.5150076366
324,random,,1,324,3734,1,0,865102.9132171713
325,random,,1,325,3751,1,0,861277.4501993451
326,random,,1,326,3770,1,0,861186.5798135501
327,random,,1,327,3783,1,0,832727.6473278507
328,random,,1,328,3796,1,0,829660.6440992577
329,random,,1,329,3814,1,0,826922.2019592319
330,random,,1,330,3831,1,0,797488.0149299935
331,random,,1,331,3849,1,0,797458.9228896797
332,random,,1,332,3855,1,0,796305.5811423524
333,random,,1,333,3874,1,0,792248.3436108691
334,random,,1,334,3879,1,0,790271.0209709187
335,random,,1,335,3889,1,0,742761.7709865866
336,random,,1,336,3909,1,0,719712.7749144023
337,random,,1,337,3918,1,0,713422.1047531234
338,random,,1,338,3930,1,0,712832.4345317553
339,random,,1,339,3942,1,0,710507.7299439299
340,random,,1,340,3962,1,0,683474.7538852673
341,random,,1,341,3968,1,0,673884.8134385701
