,Unnamed: 0,l,count,est,a_priori,sample_est,sample_occured,sample_est_a_priori,sample_occured_a_priori,combined,run,kind,p,est_p
15,15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,4,november17,0.0,0.2857142857142857
16,16,19,0,226745617.98731935,0.0,0.0,0,0.0,0,226745617.98731935,4,november17,0.0,0.2857142857142857
17,17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,4,november17,0.0,0.2857142857142857
18,18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,4,november17,0.0,0.2857142857142857
19,19,22,0,27404188.126747318,0.0,0.0,0,0.0,0,27404188.126747318,4,november17,0.0,0.2857142857142857
0,0,3,83,35.91836734693877,0.0,73.03743956333734,11674,,11696,73.03743956333734,5,november17,0.0,0.2857142857142857
1,1,4,318,146.23906705539355,0.0,304.23676965289104,9730,,9705,304.23676965289104,5,november17,0.0,0.2857142857142857
2,2,5,1260,601.6693044564763,0.0,1328.9693131567894,7766,,7738,1328.9693131567894,5,november17,0.0,0.2857142857142857
3,3,6,4899,2435.328137085737,0.0,5765.646036771947,6007,,5895,5765.646036771947,5,november17,0.0,0.2857142857142857
4,4,7,17807,9542.510251437989,0.0,23284.92021322045,4245,,4276,23284.92021322045,5,november17,0.0,0.2857142857142857
5,5,8,58905,35784.41344289246,0.0,86721.38541976605,2844,,2845,86721.38541976605,5,november17,0.0,0.2857142857142857
6,6,9,173552,127233.47001917318,0.0,267992.9099079758,1541,,1595,267992.9099079758,5,november17,0.0,0.2857142857142857
7,7,10,446719,425323.3140640932,0.0,711513.970842421,743,,774,711513.970842421,5,november17,0.0,0.2857142857142857
8,8,11,983732,1325683.0568231477,0.0,1496152.1549815151,295,,329,1496152.1549815151,5,november17,0.0,0.2857142857142857
9,9,12,1815071,3819229.758942878,0.0,3018495.863744366,112,,112,3018495.863744366,5,november17,0.0,0.2857142857142857
10,10,13,2741698,10072693.869739456,0.0,5304241.953690946,35,,27,5304241.953690946,5,november17,0.0,0.2857142857142857
11,11,14,3275954,24051126.17876564,0.0,4255861.804751798,7,,7,4255861.804751798,5,november17,0.0,0.2857142857142857
12,12,15,2917036,51309069.1813667,0.0,3465364.019508841,1,,1,3465364.019508841,5,november17,0.0,0.2857142857142857
13,13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,5,november17,0.0,0.2857142857142857
14,14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,5,november17,0.0,0.2857142857142857
15,15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,5,november17,0.0,0.2857142857142857
16,16,19,0,226745617.98731935,0.0,0.0,0,0.0,0,226745617.98731935,5,november17,0.0,0.2857142857142857
17,17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,5,november17,0.0,0.2857142857142857
18,18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,5,november17,0.0,0.2857142857142857
19,19,22,0,27404188.126747318,0.0,0.0,0,0.0,0,27404188.126747318,5,november17,0.0,0.2857142857142857
0,0,3,83,35.91836734693877,0.0,71.29118185802973,11477,,11619,71.29118185802973,6,november17,0.0,0.2857142857142857
1,1,4,318,146.23906705539355,0.0,296.9021648514656,9624,,9581,296.9021648514656,6,november17,0.0,0.2857142857142857
2,2,5,1260,601.6693044564763,0.0,1312.4805092948015,7808,,7684,1312.4805092948015,6,november17,0.0,0.2857142857142857
3,3,6,4899,2435.328137085737,0.0,5862.610854068273,6225,,6167,5862.610854068273,6,november17,0.0,0.2857142857142857
4,4,7,17807,9542.510251437989,0.0,22757.220016097428,4247,,4298,22757.220016097428,6,november17,0.0,0.2857142857142857
5,5,8,58905,35784.41344289246,0.0,84501.49811923318,2779,,2734,84501.49811923318,6,november17,0.0,0.2857142857142857
6,6,9,173552,127233.47001917318,0.0,256164.5651365036,1541,,1599,256164.5651365036,6,november17,0.0,0.2857142857142857
7,7,10,446719,425323.3140640932,0.0,708955.8819360788,799,,796,708955.8819360788,6,november17,0.0,0.2857142857142857
8,8,11,983732,1325683.0568231477,0.0,1502725.9752845566,320,,350,1502725.9752845566,6,november17,0.0,0.2857142857142857
9,9,12,1815071,3819229.758942878,0.0,2972809.193864452,126,,128,2972809.193864452,6,november17,0.0,0.2857142857142857
10,10,13,2741698,10072693.869739456,0.0,5097466.042577255,43,,31,5097466.042577255,6,november17,0.0,0.2857142857142857
11,11,14,3275954,24051126.17876564,0.0,4810045.035673506,9,,10,4810045.035673506,6,november17,0.0,0.2857142857142857
12,12,15,2917036,51309069.1813667,0.0,4534859.45123341,2,,3,4534859.45123341,6,november17,0.0,0.2857142857142857
13,13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,6,november17,0.0,0.2857142857142857
14,14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,6,november17,0.0,0.2857142857142857
15,15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,6,november17,0.0,0.2857142857142857
16,16,19,0,226745617.98731935,0.0,0.0,0,0.0,0,226745617.98731935,6,november17,0.0,0.2857142857142857
17,17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,6,november17,0.0,0.2857142857142857
18,18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,6,november17,0.0,0.2857142857142857
19,19,22,0,27404188.126747318,0.0,0.0,0,0.0,0,27404188.126747318,6,november17,0.0,0.2857142857142857
0,0,3,83,35.91836734693877,0.0,73.49803024680892,11721,,11604,73.49803024680892,7,november17,0.0,0.2857142857142857
1,1,4,318,146.23906705539355,0.0,309.00219215806,9837,,9755,309.00219215806,7,november17,0.0,0.2857142857142857
2,2,5,1260,601.6693044564763,0.0,1356.9841329160322,7872,,7803,1356.9841329160322,7,november17,0.0,0.2857142857142857
3,3,6,4899,2435.328137085737,0.0,5785.288159471583,6002,,6019,5785.288159471583,7,november17,0.0,0.2857142857142857
4,4,7,17807,9542.510251437989,0.0,22971.24028944766,4197,,4213,22971.24028944766,7,november17,0.0,0.2857142857142857
5,5,8,58905,35784.41344289246,0.0,80689.11331941781,2668,,2740,80689.11331941781,7,november17,0.0,0.2857142857142857
6,6,9,173552,127233.47001917318,0.0,260206.83167846705,1542,,1580,260206.83167846705,7,november17,0.0,0.2857142857142857
7,7,10,446719,425323.3140640932,0.0,669591.7255804862,733,,792,669591.7255804862,7,november17,0.0,0.2857142857142857
8,8,11,983732,1325683.0568231477,0.0,1477651.0286940397,295,,332,1477651.0286940397,7,november17,0.0,0.2857142857142857
9,9,12,1815071,3819229.758942878,0.0,2499533.813462451,97,,124,2499533.813462451,7,november17,0.0,0.2857142857142857
10,10,13,2741698,10072693.869739456,0.0,4357160.3948122,33,,35,4357160.3948122,7,november17,0.0,0.2857142857142857
11,11,14,3275954,24051126.17876564,0.0,1678294.189383178,3,,3,1678294.189383178,7,november17,0.0,0.2857142857142857
12,12,15,2917036,51309069.1813667,0.0,0.0,0,0.0,0,51309069.1813667,7,november17,0.0,0.2857142857142857
13,13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,7,november17,0.0,0.2857142857142857
14,14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,7,november17,0.0,0.2857142857142857
15,15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,7,november17,0.0,0.2857142857142857
16,16,19,0,226745617.98731935,0.0,0.0,0,0.0,0,226745617.98731935,7,november17,0.0,0.2857142857142857
17,17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,7,november17,0.0,0.2857142857142857
18,18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,7,november17,0.0,0.2857142857142857
19,19,22,0,27404188.126747318,0.0,0.0,0,0.0,0,27404188.126747318,7,november17,0.0,0.2857142857142857
0,0,3,83,35.91836734693877,0.0,70.76159826141598,11411,,11725,70.76159826141598,8,november17,0.0,0.2857142857142857
1,1,4,318,146.23906705539355,0.0,291.95635425531185,9456,,9724,291.95635425531185,8,november17,0.0,0.2857142857142857
2,2,5,1260,601.6693044564763,0.0,1322.0514704912382,7825,,7921,1322.0514704912382,8,november17,0.0,0.2857142857142857
3,3,6,4899,2435.328137085737,0.0,5751.090374401258,6107,,6033,5751.090374401258,8,november17,0.0,0.2857142857142857
4,4,7,17807,9542.510251437989,0.0,23775.778030632668,4407,,4244,23775.778030632668,8,november17,0.0,0.2857142857142857
5,5,8,58905,35784.41344289246,0.0,82594.72042694825,2787,,2716,82594.72042694825,8,november17,0.0,0.2857142857142857
6,6,9,173552,127233.47001917318,0.0,269148.9171208136,1606,,1516,269148.9171208136,8,november17,0.0,0.2857142857142857
7,7,10,446719,425323.3140640932,0.0,764374.6293881019,860,,724,764374.6293881019,8,november17,0.0,0.2857142857142857
8,8,11,983732,1325683.0568231477,0.0,1703800.4150792763,369,,266,1703800.4150792763,8,november17,0.0,0.2857142857142857
9,9,12,1815071,3819229.758942878,0.0,3087167.323249852,123,,88,3087167.323249852,8,november17,0.0,0.2857142857142857
10,10,13,2741698,10072693.869739456,0.0,4039568.389317588,34,,32,4039568.389317588,8,november17,0.0,0.2857142857142857
11,11,14,3275954,24051126.17876564,0.0,5409531.988914478,10,,9,5409531.988914478,8,november17,0.0,0.2857142857142857
12,12,15,2917036,51309069.1813667,0.0,15957182.713536195,5,,2,15957182.713536195,8,november17,0.0,0.2857142857142857
13,13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,8,november17,0.0,0.2857142857142857
14,14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,8,november17,0.0,0.2857142857142857
15,15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,8,november17,0.0,0.2857142857142857
16,16,19,0,226745617.98731935,0.0,0.0,0,0.0,0,226745617.98731935,8,november17,0.0,0.2857142857142857
17,17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,8,november17,0.0,0.2857142857142857
18,18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,8,november17,0.0,0.2857142857142857
19,19,22,0,27404188.126747318,0.0,0.0,0,0.0,0,27404188.126747318,8,november17,0.0,0.2857142857142857
0,0,3,83,35.91836734693877,0.0,71.98608953297568,11550,,11626,71.98608953297568,9,november17,0.0,0.2857142857142857
1,1,4,318,146.23906705539355,0.0,298.7508694152226,9674,,9678,298.7508694152226,9,november17,0.0,0.2857142857142857
2,2,5,1260,601.6693044564763,0.0,1310.2505291569498,7730,,7835,1310.2505291569498,9,november17,0.0,0.2857142857142857
3,3,6,4899,2435.328137085737,0.0,5787.309417709114,6073,,6183,5787.309417709114,9,november17,0.0,0.2857142857142857
4,4,7,17807,9542.510251437989,0.0,23901.575863967108,4402,,4314,23901.575863967108,9,november17,0.0,0.2857142857142857
5,5,8,58905,35784.41344289246,0.0,85841.98110730846,2825,,2724,85841.98110730846,9,november17,0.0,0.2857142857142857
6,6,9,173552,127233.47001917318,0.0,266042.0145976113,1565,,1479,266042.0145976113,9,november17,0.0,0.2857142857142857
7,7,10,446719,425323.3140640932,0.0,689212.3840986171,764,,707,689212.3840986171,9,november17,0.0,0.2857142857142857
8,8,11,983732,1325683.0568231477,0.0,1387865.312275906,286,,300,1387865.312275906,9,november17,0.0,0.2857142857142857
9,9,12,1815071,3819229.758942878,0.0,2445843.656940682,105,,113,2445843.656940682,9,november17,0.0,0.2857142857142857
10,10,13,2741698,10072693.869739456,0.0,3001005.4556134352,23,,33,3001005.4556134352,9,november17,0.0,0.2857142857142857
11,11,14,3275954,24051126.17876564,0.0,1582330.1995730228,3,,7,1582330.1995730228,9,november17,0.0,0.2857142857142857
12,12,15,2917036,51309069.1813667,0.0,0.0,0,,1,51309069.1813667,9,november17,0.0,0.2857142857142857
13,13,16,1724264,96204504.71506256,0.0,0.0,0,0.0,0,96204504.71506256,9,november17,0.0,0.2857142857142857
14,14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,9,november17,0.0,0.2857142857142857
15,15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,9,november17,0.0,0.2857142857142857
16,16,19,0,226745617.98731935,0.0,0.0,0,0.0,0,226745617.98731935,9,november17,0.0,0.2857142857142857
17,17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,9,november17,0.0,0.2857142857142857
18,18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,9,november17,0.0,0.2857142857142857
19,19,22,0,27404188.126747318,0.0,0.0,0,0.0,0,27404188.126747318,9,november17,0.0,0.2857142857142857
0,0,3,83,35.91836734693877,0.0,74.00228251060602,11849,,11637,74.00228251060602,10,november17,0.0,0.2857142857142857
1,1,4,318,146.23906705539355,0.0,305.80837249100944,9799,,9531,305.80837249100944,10,november17,0.0,0.2857142857142857
2,2,5,1260,601.6693044564763,0.0,1328.3786761052038,7763,,7842,1328.3786761052038,10,november17,0.0,0.2857142857142857
3,3,6,4899,2435.328137085737,0.0,5830.247602770277,6003,,6181,5830.247602770277,10,november17,0.0,0.2857142857142857
4,4,7,17807,9542.510251437989,0.0,23030.09249000492,4193,,4253,23030.09249000492,10,november17,0.0,0.2857142857142857
5,5,8,58905,35784.41344289246,0.0,82994.76739230908,2685,,2725,82994.76739230908,10,november17,0.0,0.2857142857142857
6,6,9,173552,127233.47001917318,0.0,266449.7538137299,1536,,1561,266449.7538137299,10,november17,0.0,0.2857142857142857
7,7,10,446719,425323.3140640932,0.0,680283.188951977,741,,782,680283.188951977,10,november17,0.0,0.2857142857142857
8,8,11,983732,1325683.0568231477,0.0,1452143.5958540132,297,,335,1452143.5958540132,10,november17,0.0,0.2857142857142857
9,9,12,1815071,3819229.758942878,0.0,2283198.1718794527,99,,113,2283198.1718794527,10,november17,0.0,0.2857142857142857
10,10,13,2741698,10072693.869739456,0.0,3092168.099919472,25,,28,3092168.099919472,10,november17,0.0,0.2857142857142857
11,11,14,3275954,24051126.17876564,0.0,4668542.399615909,8,,8,4668542.399615909,10,november17,0.0,0.2857142857142857
12,12,15,2917036,51309069.1813667,0.0,5390840.841296753,2,,3,5390840.841296753,10,november17,0.0,0.2857142857142857
13,13,16,1724264,96204504.71506256,0.0,0.0,0,,1,96204504.71506256,10,november17,0.0,0.2857142857142857
14,14,17,533656,155220713.48984882,0.0,0.0,0,0.0,0,155220713.48984882,10,november17,0.0,0.2857142857142857
15,15,18,51424,209424772.16884363,0.0,0.0,0,0.0,0,209424772.16884363,10,november17,0.0,0.2857142857142857
16,16,19,0,226745617.98731935,0.0,0.0,0,0.0,0,226745617.98731935,10,november17,0.0,0.2857142857142857
17,17,20,0,184635717.50396007,0.0,0.0,0,0.0,0,184635717.50396007,10,november17,0.0,0.2857142857142857
18,18,21,0,100482023.13140684,0.0,0.0,0,0.0,0,100482023.13140684,10,november17,0.0,0.2857142857142857
19,19,22,0,27404188.126747318,0.0,0.0,0,0.0,0,27404188.126747318,10,november17,0.0,0.2857142857142857
0,0,3,83,35.91836734693877,0.0,73.05981175487307,11675,,11727,73.05981175487307,11,november17,0.0,0.2857142857142857
1,1,4,318,146.23906705539355,0.0,305.00022180546455,9789,,9686,305.00022180546455,11,november17,0.0,0.2857142857142857
2,2,5,1260,601.6693044564763,0.0,1352.454247997642,7940,,7803,1352.454247997642,11,november17,0.0,0.2857142857142857
3,3,6,4899,2435.328137085737,0.0,5814.142352825627,6056,,6054,5814.142352825627,11,november17,0.0,0.2857142857142857
4,4,7,17807,9542.510251437989,0.0,23102.03864369463,4302,,4250,23102.03864369463,11,november17,0.0,0.2857142857142857
